ec5_uuid,created_at,uploaded_at,created_by,title,2_Species,lat_3_GPS_coordinates,long_3_GPS_coordinates,accuracy_3_GPS_coordinates,UTM_Northing_3_GPS_coordinates,UTM_Easting_3_GPS_coordinates,UTM_Zone_3_GPS_coordinates,4_Taxa,5_Photo,6_Audio,7_Video,8_Latin_binomial,9_Comments,10_Date,11_Circumstance
417a96db-8373-4880-9af8-6837b00fa339,2020-12-22T09:34:16.516Z,2020-12-22T09:37:38.000Z,robewers01@googlemail.com,"Red kite 22/12/2020","Red kite",51.420537,-0.820122,31,5698846,651566,30U,Bird,,,,,,22/12/2020,Wild
5f7b21be-b3d1-4c3e-8365-c339bc788a4e,2020-12-22T09:33:54.236Z,2020-12-22T09:37:34.000Z,robewers01@googlemail.com,"Robin 22/12/2020",Robin,51.420583,-0.820109,9,5698851,651566,30U,Bird,,,,,,22/12/2020,Wild
da84179e-8263-4d04-a1aa-76d8d44d4bde,2020-12-22T09:33:39.349Z,2020-12-22T09:37:30.000Z,robewers01@googlemail.com,"Great tit 22/12/2020","Great tit",51.420582,-0.820107,10,5698851,651567,30U,Bird,,,,,,22/12/2020,Wild
3af51608-0bf6-4231-b3f6-0ee74f7e192d,2020-12-22T09:33:29.188Z,2020-12-22T09:37:25.000Z,robewers01@googlemail.com,"Blackbird 22/12/2020",Blackbird,51.420584,-0.820109,8,5698851,651566,30U,Bird,,,,,,22/12/2020,Wild
fae9f657-86c5-4422-891b-b9b6afd84704,2020-12-22T09:33:17.480Z,2020-12-22T09:37:21.000Z,robewers01@googlemail.com,"Blue tit 22/12/2020","Blue tit",51.420585,-0.82011,7,5698851,651566,30U,Bird,,,,,,22/12/2020,Wild
e607d193-1785-41e2-adf2-1cc4922452bd,2020-12-22T09:33:06.683Z,2020-12-22T09:37:16.000Z,robewers01@googlemail.com,"Magpie 22/12/2020",Magpie,51.420585,-0.820107,6,5698851,651567,30U,Bird,,,,,,22/12/2020,Wild
b672ec12-fa58-4e8a-828b-3b5a348311db,2020-12-22T09:32:55.093Z,2020-12-22T09:37:12.000Z,robewers01@googlemail.com,"Woodpigeon 22/12/2020",Woodpigeon,51.420594,-0.820107,11,5698852,651567,30U,Bird,,,,,,22/12/2020,Wild
608ee0d4-16c0-4d5e-b262-7072eb9a9357,2020-12-22T09:32:44.190Z,2020-12-22T09:37:08.000Z,robewers01@googlemail.com,"Great spotted woodpecker 22/12/2020","Great spotted woodpecker",51.420606,-0.820084,12,5698854,651568,30U,Bird,,,,,,22/12/2020,Wild
48c7ec2c-b7f0-4edd-a847-852fe85b3f62,2020-12-22T09:32:27.408Z,2020-12-22T09:37:04.000Z,robewers01@googlemail.com,"Goldfinch 22/12/2020",Goldfinch,51.420606,-0.820129,28,5698853,651565,30U,Bird,,,,,,22/12/2020,Wild
ef189e2c-50ac-49e2-9d53-d65a4a6f3de8,2020-12-22T09:32:15.143Z,2020-12-22T09:37:00.000Z,robewers01@googlemail.com,"Goldcrest 22/12/2020",Goldcrest,51.420551,-0.820155,17,5698847,651563,30U,Bird,,,,,,22/12/2020,Wild
317d3993-520f-4d33-b635-2240672977f1,2020-12-21T12:55:32.272Z,2020-12-22T09:36:56.000Z,robewers01@googlemail.com,"Indet 21/12/2020",Indet,51.419178,-0.823022,18,5698689,651369,30U,Plant,,,,,,21/12/2020,Wild
c41619fd-3262-463c-8dec-f968bd403020,2020-12-21T10:29:38.167Z,2020-12-22T09:36:52.000Z,robewers01@googlemail.com,"Common gull 21/12/2020","Common gull",51.420512,-0.820206,20,5698843,651560,30U,Bird,,,,,,21/12/2020,Wild
2b9f724a-43e0-4db2-aa9b-83a510d76907,2020-12-20T10:43:24.104Z,2020-12-22T09:36:48.000Z,robewers01@googlemail.com,"Starling 20/12/2020",Starling,51.42055,-0.820148,20,5698847,651564,30U,Bird,,,,,,20/12/2020,Wild
b9dbf488-3deb-4c64-8fae-20c15bdb3e18,2020-12-20T10:41:45.380Z,2020-12-22T09:36:43.000Z,robewers01@googlemail.com,"Red kite 20/12/2020","Red kite",51.420696,-0.820203,8,5698863,651560,30U,Bird,,,,,,20/12/2020,Wild
bb8f91b3-f7aa-4be0-856f-b2d29ded53f4,2020-12-20T10:41:33.777Z,2020-12-22T09:36:39.000Z,robewers01@googlemail.com,"Magpie 20/12/2020",Magpie,51.420708,-0.820221,15,5698865,651558,30U,Bird,,,,,,20/12/2020,Wild
5d33a14d-63e6-4677-8417-0152b4fe7f08,2020-12-20T10:41:17.992Z,2020-12-22T09:36:34.000Z,robewers01@googlemail.com,"Grey squirrel 20/12/2020","Grey squirrel",51.420648,-0.820235,9,5698858,651557,30U,Mammal,,,,,,20/12/2020,Wild
4632d2fd-9bbc-4d62-94a2-b5a943894c77,2020-12-20T10:38:46.753Z,2020-12-22T09:36:30.000Z,robewers01@googlemail.com,"Woodpigeon 20/12/2020",Woodpigeon,51.420585,-0.820143,12,5698851,651564,30U,Bird,,,,,,20/12/2020,Wild
79e47658-268a-4efb-a163-963b4d6dfe41,2020-12-20T10:38:33.891Z,2020-12-22T09:36:25.000Z,robewers01@googlemail.com,"Blackbird 20/12/2020",Blackbird,51.420584,-0.820141,17,5698851,651564,30U,Bird,,,,,,20/12/2020,Wild
ccffa67a-15e8-440d-bf64-3996b136eec7,2020-12-20T10:38:17.654Z,2020-12-22T09:36:21.000Z,robewers01@googlemail.com,"Robin 20/12/2020",Robin,51.420538,-0.820153,17,5698846,651564,30U,Bird,,,,,,20/12/2020,Wild
5515d720-54fc-45ba-a485-06cbddfd94e7,2020-12-20T10:38:01.628Z,2020-12-22T09:36:16.000Z,robewers01@googlemail.com,"Great tit 20/12/2020","Great tit",51.420507,-0.820236,20,5698842,651558,30U,Bird,,,,,,20/12/2020,Wild
65ae4fc4-53cf-4f78-833d-29c818d70a8d,2020-12-20T10:37:46.457Z,2020-12-22T09:36:14.000Z,robewers01@googlemail.com,"Blue tit 20/12/2020","Blue tit",51.420548,-0.820144,20,5698847,651564,30U,Bird,,,,,,20/12/2020,Wild
a0a0f689-7f84-4987-8e16-756047ca78d6,2020-12-06T12:42:49.169Z,2020-12-22T09:36:12.000Z,robewers01@googlemail.com,"Woodpigeon 06/12/2020",Woodpigeon,51.420534,-0.820183,20,5698845,651561,30U,Bird,,,,,,06/12/2020,Wild
284f1d5d-af46-44ed-ab2c-e090a8f9b766,2020-12-06T11:32:11.640Z,2020-12-06T11:44:46.000Z,robewers01@googlemail.com,"Grey squirrel 06/12/2020","Grey squirrel",51.420665,-0.820213,5,5698860,651559,30U,Mammal,,,,,,06/12/2020,Wild
753710b9-9163-4910-a87d-72b0bbd0a978,2020-12-06T11:31:50.711Z,2020-12-06T11:44:37.000Z,robewers01@googlemail.com,"Great tit 06/12/2020","Great tit",51.420675,-0.820213,4,5698861,651559,30U,Bird,,,,,,06/12/2020,Wild
ac4fc2cc-32ed-41ae-aaf8-e9a095dfea5e,2020-12-06T11:31:41.336Z,2020-12-06T11:44:28.000Z,robewers01@googlemail.com,"Robin 06/12/2020",Robin,51.420705,-0.82021,7,5698864,651559,30U,Bird,,,,,,06/12/2020,Wild
f3c907c9-8ba6-437b-a0ec-599ba23f214a,2020-12-06T11:31:32.424Z,2020-12-06T11:44:19.000Z,robewers01@googlemail.com,"Grey wagtail 06/12/2020","Grey wagtail",51.420715,-0.820195,10,5698865,651560,30U,Bird,,,,,,06/12/2020,Wild
eaa736a3-65b2-4a96-97e9-ccd57c0fc581,2020-12-06T11:04:53.791Z,2020-12-06T11:44:15.000Z,robewers01@googlemail.com,"Magpie 06/12/2020",Magpie,51.42396,-0.820436,5,5699226,651533,30U,Bird,,,,,,06/12/2020,Wild
76ca9502-c51e-43a4-8ec2-88cbbd8f2268,2020-12-06T11:04:41.887Z,2020-12-06T11:44:13.000Z,robewers01@googlemail.com,"Red kite 06/12/2020","Red kite",51.423949,-0.820507,12,5699224,651528,30U,Bird,,,,,,06/12/2020,Wild
8594b6fb-7320-4321-9889-5c6bcac45dd6,2020-12-06T11:03:21.666Z,2020-12-06T11:44:17.000Z,robewers01@googlemail.com,"Asteraceae 06/12/2020",Asteraceae,51.423974,-0.820504,18,5699227,651528,30U,Plant,8594b6fb-7320-4321-9889-5c6bcac45dd6_1607252586.jpg,,,,,06/12/2020,Wild
9fdcd1dd-e985-48a1-a869-fb98fa534828,2020-12-06T10:52:18.960Z,2020-12-06T11:44:12.000Z,robewers01@googlemail.com,"White wagtail 06/12/2020","White wagtail",51.424085,-0.820999,40,5699239,651493,30U,Bird,,,,,,06/12/2020,Wild
005128db-df72-45e8-bcb3-58de453ed2ce,2020-12-05T11:17:14.139Z,2020-12-06T11:44:08.000Z,robewers01@googlemail.com,"Song thrush 05/12/2020","Song thrush",51.421779,-0.819369,32,5698985,651614,30U,Bird,,,,,,05/12/2020,Wild
2482686d-a10e-431d-8884-9de79cc1a7f6,2020-12-05T11:15:34.739Z,2020-12-06T11:44:07.000Z,robewers01@googlemail.com,"White wagtail 05/12/2020","White wagtail",51.422435,-0.81978,9,5699058,651583,30U,Bird,,,,,,05/12/2020,Wild
4c5c9f11-9dc4-4cf3-9c88-c256d1a5fda2,2020-11-29T11:55:48.733Z,2020-12-06T11:44:05.000Z,robewers01@googlemail.com,"Starling 29/11/2020",Starling,51.420938,-0.815974,12,5698899,651853,30U,Bird,,,,,,29/11/2020,Wild
8483229d-9553-4d58-b2d7-ddc253e87324,2020-11-29T11:54:49.383Z,2020-12-06T11:44:10.000Z,robewers01@googlemail.com,"Gray heron 29/11/2020","Gray heron",51.420779,-0.815969,7,5698881,651854,30U,Bird,,,,,,29/11/2020,Wild
8b87a7dd-6619-4f65-be46-d4c0546fd90b,2020-11-29T11:41:32.751Z,2020-12-06T11:44:03.000Z,robewers01@googlemail.com,"Sapindaceae Acer sp 29/11/2020",Sapindaceae,51.420867,-0.816237,21,5698891,651835,30U,Plant,8b87a7dd-6619-4f65-be46-d4c0546fd90b_1606650080.jpg,,,"Acer sp",Maple,29/11/2020,Wild
98cdaf78-ba9e-4a06-9e87-3a35eca366e6,2020-11-29T11:32:10.548Z,2020-12-06T11:44:01.000Z,robewers01@googlemail.com,"Woodpigeon 29/11/2020",Woodpigeon,51.421382,-0.816188,10,5698948,651836,30U,Bird,,,,,,29/11/2020,Wild
ffedd90c-cd7e-4d5d-9f5a-e0d4fadb933a,2020-11-29T11:28:51.924Z,2020-12-06T11:44:00.000Z,robewers01@googlemail.com,"Muntjac 29/11/2020",Muntjac,51.422012,-0.814829,18,5699021,651929,30U,Mammal,,,,,,29/11/2020,Wild
9894b2f3-8859-40a2-a446-8cf328d30930,2020-11-29T11:25:39.472Z,2020-12-25T12:28:04.000Z,robewers01@googlemail.com,"Salicaceae Populus tremula 29/11/2020",Salicaceae,51.417195,-0.807235,1000,5698501,652473,30U,Plant,,,,"Populus tremula","European aspen",29/11/2020,Wild
8752d69f-3ab3-4708-802b-33a08ba4fa16,2020-11-29T11:23:30.498Z,2020-12-06T11:43:56.000Z,robewers01@googlemail.com,"Magpie 29/11/2020",Magpie,51.423099,-0.81215,42,5699147,652111,30U,Bird,,,,,,29/11/2020,Wild
ab6a5457-655a-4911-8b56-cfa888860c59,2020-11-29T11:17:18.744Z,2020-12-06T11:43:54.000Z,robewers01@googlemail.com,"Araliaceae Hedera helix 29/11/2020",Araliaceae,51.423675,-0.812443,396,5699211,652089,30U,Plant,,,,"Hedera helix","Common ivy",29/11/2020,Wild
74522a8f-d372-4287-9201-adbf01a03491,2020-11-29T11:11:43.159Z,2020-12-06T11:43:50.000Z,robewers01@googlemail.com,"Dennstaedtiaceae Pteridium sp 29/11/2020",Dennstaedtiaceae,51.423483,-0.813183,128,5699188,652038,30U,Plant,74522a8f-d372-4287-9201-adbf01a03491_1606648298.jpg,,,"Pteridium sp",Bracken,29/11/2020,Wild
0cf39ee4-596e-4f44-9b9c-508c8624f7cd,2020-11-29T11:09:19.044Z,2020-12-06T11:43:41.000Z,robewers01@googlemail.com,"Aquifoliaceae Ilex sp 29/11/2020",Aquifoliaceae,51.423133,-0.813459,7,5699148,652020,30U,Plant,,,,"Ilex sp",Holly,29/11/2020,Wild
18df38b3-f892-4121-b033-7b58e3d6d131,2020-11-29T11:06:40.409Z,2020-12-06T11:43:32.000Z,robewers01@googlemail.com,"Betulaceae 29/11/2020",Betulaceae,51.422629,-0.814098,15,5699091,651978,30U,Plant,,,,,,29/11/2020,Wild
9b3a858e-e754-438a-9e6c-b142c76798fa,2020-11-29T11:00:20.292Z,2020-12-06T11:43:23.000Z,robewers01@googlemail.com,"Blue tit 29/11/2020","Blue tit",51.420442,-0.812158,900,5698852,652120,30U,Bird,,,,,,29/11/2020,Wild
f298f584-2995-4deb-8afd-952f86b46668,2020-11-22T15:40:29.044Z,2020-12-06T11:43:18.000Z,robewers01@googlemail.com,"Woodpigeon 22/11/2020",Woodpigeon,51.423339,-0.813156,17,5699172,652041,30U,Bird,,,,,,22/11/2020,Wild
365a38f6-f6e6-461d-bfe9-0a41926f2185,2020-11-22T15:37:47.917Z,2020-12-06T11:43:16.000Z,robewers01@googlemail.com,"NA 22/11/2020",NA,51.425917,-0.826811,800,5699430,651083,30U,Bird,,,,,"Brown, tubby, long beak",22/11/2020,Wild
3023437e-6cc8-44f8-a901-d68733bcfb3f,2020-11-22T15:19:51.811Z,2020-12-06T11:43:14.000Z,robewers01@googlemail.com,"Robin 22/11/2020",Robin,51.420802,-0.819778,9,5698876,651589,30U,Bird,,,,,,22/11/2020,Wild
bcf68705-c063-4bac-b126-7fb7b443befd,2020-11-22T15:19:27.447Z,2020-12-06T11:43:13.000Z,robewers01@googlemail.com,"Collared dove 22/11/2020","Collared dove",51.420727,-0.819765,22,5698868,651590,30U,Bird,,,,,,22/11/2020,Wild
ace7ad01-e2fd-4ad1-b815-c9b68a4dbb57,2020-11-22T14:16:07.988Z,2020-12-06T11:43:11.000Z,robewers01@googlemail.com,"Saxifragaceae Bergenia crassifolia 22/11/2020",Saxifragaceae,51.420655,-0.820181,11,5698859,651561,30U,Plant,ace7ad01-e2fd-4ad1-b815-c9b68a4dbb57_1606054513.jpg,,,"Bergenia crassifolia","Elephants ears",22/11/2020,Wild
4fb56e03-9f77-45cd-b5a9-bd10f135a9ca,2020-11-22T14:04:19.474Z,2020-12-06T11:43:09.000Z,robewers01@googlemail.com,"Goldfinch 22/11/2020",Goldfinch,51.420536,-0.820125,12,5698846,651565,30U,Bird,,,,,,22/11/2020,Wild
5dfe383b-8c08-46bb-ba8a-578411e1cca6,2020-11-15T10:31:39.479Z,2020-12-06T11:43:07.000Z,robewers01@googlemail.com,"Rosaceae Crataegus sp 15/11/2020",Rosaceae,51.420376,-0.814845,46,5698839,651933,30U,Plant,,,,"Crataegus sp",Hawthorn,15/11/2020,Wild
d4601202-76af-4347-ba5e-bc465d658ec0,2020-11-12T08:46:45.816Z,2020-11-12T08:47:41.000Z,robewers01@googlemail.com,"Wren 12/11/2020",Wren,51.420587,-0.820148,20,5698851,651564,30U,Bird,,,,,,12/11/2020,Wild
17d42215-b1b9-4823-aa0e-6a4558bd72b7,2020-11-12T08:29:01.423Z,2020-11-12T08:47:37.000Z,robewers01@googlemail.com,"Grey wagtail 12/11/2020","Grey wagtail",51.420698,-0.820206,10,5698864,651559,30U,Bird,,,,,,12/11/2020,Wild
f7c56505-d555-403e-bb9f-52714c32945c,2020-11-04T11:28:15.629Z,2020-11-04T11:33:26.000Z,robewers01@googlemail.com,"Grey squirrel 04/11/2020","Grey squirrel",51.42055,-0.820165,18,5698847,651563,30U,Mammal,,,,,,04/11/2020,Wild
d88d07b6-6c9b-4820-b796-e1a12a7bd65d,2020-11-04T11:27:52.439Z,2020-11-04T11:33:24.000Z,robewers01@googlemail.com,"Nuthatch 04/11/2020",Nuthatch,51.420527,-0.820202,28,5698845,651560,30U,Bird,,,,,,04/11/2020,Wild
61944b5f-88c3-44e6-9b28-4542fdc1eb8e,2020-10-28T09:29:10.101Z,2020-11-04T11:33:23.000Z,robewers01@googlemail.com,"Crow 28/10/2020",Crow,51.420589,-0.820168,20,5698852,651562,30U,Bird,,,,,,28/10/2020,Wild
e9bbe929-7e79-4f64-a0d3-1a93f2793dd6,2020-10-28T09:16:00.646Z,2020-11-04T11:33:21.000Z,robewers01@googlemail.com,"Coal tit 28/10/2020","Coal tit",51.420562,-0.820186,17,5698848,651561,30U,Bird,,,,,,28/10/2020,Wild
3e560cc7-c2ca-49db-af07-5228419157b7,2020-10-28T09:15:45.372Z,2020-11-04T11:33:19.000Z,robewers01@googlemail.com,"Robin 28/10/2020",Robin,51.420589,-0.82017,18,5698852,651562,30U,Bird,,,,,,28/10/2020,Wild
879b2d54-ed5c-4665-9682-380badb67baf,2020-10-28T09:12:55.954Z,2020-11-04T11:33:17.000Z,robewers01@googlemail.com,"Nuthatch 28/10/2020",Nuthatch,51.420591,-0.82017,17,5698852,651562,30U,Bird,,,,,,28/10/2020,Wild
79aed63f-df0b-4699-91e5-b0ee897f971f,2020-10-28T08:07:50.443Z,2020-10-28T08:10:05.000Z,robewers01@googlemail.com,"Blackbird 28/10/2020",Blackbird,51.420587,-0.82017,20,5698851,651562,30U,Bird,,,,,,28/10/2020,Wild
4fac0c15-4494-4e20-a499-b78f6b580ce3,2020-10-28T08:03:24.860Z,2020-10-28T08:10:03.000Z,robewers01@googlemail.com,"Woodpigeon 28/10/2020",Woodpigeon,51.420623,-0.820206,31,5698855,651560,30U,Bird,,,,,,28/10/2020,Wild
4066200f-9ac2-4d15-8b50-d123a3808e90,2020-10-28T08:02:52.124Z,2020-10-28T08:10:02.000Z,robewers01@googlemail.com,"Rock dove 28/10/2020","Rock dove",51.42066,-0.820151,8,5698859,651563,30U,Bird,,,,,,28/10/2020,Wild
1f1b071a-caec-4885-8126-399d6eea540b,2020-10-28T08:02:39.204Z,2020-10-28T08:10:00.000Z,robewers01@googlemail.com,"Collared dove 28/10/2020","Collared dove",51.420624,-0.820181,6,5698855,651561,30U,Bird,,,,,,28/10/2020,Wild
a64f5e6b-b209-4fa1-a399-f6f1688440eb,2020-10-28T08:01:19.890Z,2020-10-28T08:02:12.000Z,robewers01@googlemail.com,"Grey squirrel 28/10/2020","Grey squirrel",51.42061,-0.82017,6,5698854,651562,30U,Mammal,,,,,,28/10/2020,Wild
06085a58-2e7e-415f-805e-8e80dc2f6da5,2020-10-28T08:00:55.631Z,2020-10-28T08:02:10.000Z,robewers01@googlemail.com,"Magpie 28/10/2020",Magpie,51.420676,-0.820152,14,5698861,651563,30U,Bird,,,,,,28/10/2020,Wild
1bca085c-02a3-4d22-84f6-db771f1aa785,2020-10-28T08:00:43.033Z,2020-10-28T08:02:09.000Z,robewers01@googlemail.com,"Great tit 28/10/2020","Great tit",51.420693,-0.820152,15,5698863,651563,30U,Bird,,,,,,28/10/2020,Wild
6d7cfd5d-6ca0-40c7-94e5-c7684d2938be,2020-10-28T08:00:31.966Z,2020-10-28T08:02:07.000Z,robewers01@googlemail.com,"Wren 28/10/2020",Wren,51.420627,-0.820166,15,5698856,651562,30U,Bird,,,,,,28/10/2020,Wild
318b3b9d-bee9-4a09-9e48-544c4227880f,2020-10-28T08:00:20.016Z,2020-10-28T08:02:05.000Z,robewers01@googlemail.com,"Blue tit 28/10/2020","Blue tit",51.42059,-0.820166,16,5698852,651562,30U,Bird,,,,,,28/10/2020,Wild
297d3d98-e017-4003-b2d1-b2b824b573f5,2020-10-28T08:00:06.648Z,2020-10-28T08:02:03.000Z,robewers01@googlemail.com,"Dunnock 28/10/2020",Dunnock,51.420587,-0.820172,20,5698851,651562,30U,Bird,,,,,,28/10/2020,Wild
ffd1e435-dd5b-45a6-ba81-63ceeb396e73,2020-10-25T15:13:39.557Z,2020-10-28T08:02:02.000Z,robewers01@googlemail.com,"Carabidae 25/10/2020",Carabidae,51.420579,-0.820177,20,5698850,651562,30U,Invertebrate,,,,,,25/10/2020,Wild
8a22a660-92c9-4346-ae13-7d6e979e7032,2020-10-25T13:33:01.892Z,2020-10-28T08:02:00.000Z,robewers01@googlemail.com,"Robin 25/10/2020",Robin,51.420587,-0.820167,20,5698851,651562,30U,Bird,,,,,,25/10/2020,Wild
871cc1e1-99ad-4bf7-bc6f-dd1ca331b682,2020-10-25T13:04:15.025Z,2020-10-28T08:01:58.000Z,robewers01@googlemail.com,"Grey squirrel 25/10/2020","Grey squirrel",51.420587,-0.820166,20,5698851,651562,30U,Mammal,,,,,,25/10/2020,Wild
88be10a4-9fc6-4944-86d1-e55feca3da74,2020-10-25T13:03:54.391Z,2020-10-28T08:01:56.000Z,robewers01@googlemail.com,"Magpie 25/10/2020",Magpie,51.420587,-0.820167,20,5698851,651562,30U,Bird,,,,,,25/10/2020,Wild
fbb814c7-1414-4ff2-9b81-3fe78f4f704b,2020-10-25T13:03:40.759Z,2020-10-28T08:01:55.000Z,robewers01@googlemail.com,"Red kite 25/10/2020","Red kite",51.420587,-0.820168,20,5698851,651562,30U,Bird,,,,,,25/10/2020,Wild
85eddbab-ed69-49b3-beb3-e3d95f4a3d18,2020-10-25T13:02:49.998Z,2020-10-28T08:01:53.000Z,robewers01@googlemail.com,"Wren 25/10/2020",Wren,51.420587,-0.820167,20,5698851,651562,30U,Bird,,,,,,25/10/2020,Wild
d184a0d1-ef43-4d82-af66-b04212743317,2020-10-25T13:02:39.282Z,2020-10-28T08:01:51.000Z,robewers01@googlemail.com,"Woodpigeon 25/10/2020",Woodpigeon,51.420586,-0.820167,20,5698851,651562,30U,Bird,,,,,,25/10/2020,Wild
f61bd0dc-d343-4a41-9b06-3d1efc12d68d,2020-10-25T13:02:23.348Z,2020-10-28T08:01:49.000Z,robewers01@googlemail.com,"Great tit 25/10/2020","Great tit",51.420586,-0.820165,20,5698851,651563,30U,Bird,,,,,,25/10/2020,Wild
f40212d8-f3ce-4bb1-98f2-8a0bbf3e06ee,2020-10-25T13:02:12.071Z,2020-10-28T08:01:47.000Z,robewers01@googlemail.com,"Blue tit 25/10/2020","Blue tit",51.420587,-0.820166,20,5698851,651562,30U,Bird,,,,,,25/10/2020,Wild
214dfeab-37fd-41da-bf9c-6aa9e00f8840,2020-10-25T13:02:02.504Z,2020-10-28T08:01:46.000Z,robewers01@googlemail.com,"Blackbird 25/10/2020",Blackbird,51.420577,-0.820171,20,5698850,651562,30U,Bird,,,,,,25/10/2020,Wild
ef667ad1-7c55-4df6-9b57-9abdcee94e09,2020-10-25T12:31:07.698Z,2020-10-28T08:01:44.000Z,robewers01@googlemail.com,"Jay 25/10/2020",Jay,51.420576,-0.820178,20,5698850,651562,30U,Bird,,,,,,25/10/2020,Wild
38169b4b-6a8a-4419-95f8-24b4114e1a27,2020-10-25T12:12:31.603Z,2020-10-28T08:01:42.000Z,robewers01@googlemail.com,"Salicaceae Salix sp 25/10/2020",Salicaceae,51.421248,-0.818677,8,5698928,651664,30U,Plant,,,,"Salix sp",,25/10/2020,Wild
d2cd2691-7252-42f8-ad8c-74931a392f8e,2020-10-25T08:39:35.925Z,2020-10-25T08:39:37.000Z,robewers01@googlemail.com,"Coccinelidae 25/10/2020",Coccinelidae,51.420655,-0.820091,49,5698859,651567,30U,Invertebrate,,,,,,25/10/2020,Wild
80f02508-8eff-449a-b928-f27c36bf82a9,2020-10-18T07:43:21.315Z,2020-10-18T07:44:49.000Z,robewers01@googlemail.com,"Blue tit 18/10/2020","Blue tit",51.420584,-0.820167,13,5698851,651562,30U,Bird,,,,,,18/10/2020,Wild
395e818a-827a-4710-9e41-8579a4f0e4d4,2020-10-18T07:42:39.941Z,2020-10-18T07:44:47.000Z,robewers01@googlemail.com,"Wren 18/10/2020",Wren,51.420584,-0.820173,20,5698851,651562,30U,Bird,,,,,,18/10/2020,Wild
1a9d7442-17e7-483d-9546-b3fb657ff6a4,2020-10-18T07:21:28.342Z,2020-10-18T07:21:57.000Z,robewers01@googlemail.com,"Robin 18/10/2020",Robin,51.420628,-0.820171,8,5698856,651562,30U,Bird,,,,,,18/10/2020,Wild
acefd141-a42c-4a2a-8cd2-af9954c09462,2020-10-18T07:21:16.924Z,2020-10-18T07:21:55.000Z,robewers01@googlemail.com,"Grey squirrel 18/10/2020","Grey squirrel",51.420647,-0.820179,10,5698858,651561,30U,Mammal,,,,,,18/10/2020,Wild
a9eec42c-02ca-4bce-9b82-3d168e6f7b03,2020-10-16T14:25:18.076Z,2020-10-18T07:21:53.000Z,robewers01@googlemail.com,"Jackdaw 16/10/2020",Jackdaw,51.418719,-0.823109,16,5698638,651364,30U,Bird,,,,,,16/10/2020,Wild
a2e7096b-b812-4c7e-8416-66920fdb5a0b,2020-10-11T13:11:59.840Z,2020-10-18T07:21:52.000Z,robewers01@googlemail.com,"Red kite 11/10/2020","Red kite",51.420569,-0.820179,18,5698849,651562,30U,Bird,,,,,,11/10/2020,Wild
f0613739-bc59-46c7-9cde-45852aa49fda,2020-10-11T11:53:33.167Z,2020-10-18T07:21:50.000Z,robewers01@googlemail.com,"Syrphidae 11/10/2020",Syrphidae,51.420604,-0.820108,8,5698853,651566,30U,Invertebrate,,,,,,11/10/2020,Wild
d17285b2-f033-42d5-b5b1-8379c1a8a069,2020-10-11T11:37:09.760Z,2020-10-18T07:21:48.000Z,robewers01@googlemail.com,"Rosaceae Malus pumila 11/10/2020",Rosaceae,51.420573,-0.82016,18,5698850,651563,30U,Plant,,,,"Malus pumila",Apple,11/10/2020,Captive
43f1d7c1-d5ca-4296-babc-f5f7cca5afca,2020-10-10T10:33:25.459Z,2020-10-11T11:35:00.000Z,robewers01@googlemail.com,"Fagaceae Castanea sp 10/10/2020",Fagaceae,51.417006,-0.813103,7,5698468,652065,30U,Plant,43f1d7c1-d5ca-4296-babc-f5f7cca5afca_1602325985.jpg,,,"Castanea sp",Conker,10/10/2020,Captive
cc833805-e96d-4277-83a5-a5723741e89a,2020-10-10T10:20:17.728Z,2020-10-11T11:35:02.000Z,robewers01@googlemail.com,"Cupressaceae Sequoia sempervirens 10/10/2020",Cupressaceae,51.417846,-0.807996,1100,5698572,652418,30U,Plant,cc833805-e96d-4277-83a5-a5723741e89a_1602325139.jpg,,,"Sequoia sempervirens","Coast redwood",10/10/2020,Wild
46a6a71c-9d54-4d6c-ade0-443dd57fec65,2020-10-10T09:48:40.649Z,2020-10-11T11:34:59.000Z,robewers01@googlemail.com,"Betulaceae Corylus sp 10/10/2020",Betulaceae,51.411978,-0.802628,1000,5697930,652810,30U,Plant,46a6a71c-9d54-4d6c-ade0-443dd57fec65_1602323277.jpg,,,"Corylus sp",Hazel,10/10/2020,Wild
9b7e7cc6-79c8-4627-b2d8-bba0f9cd0153,2020-10-10T09:44:09.118Z,2020-10-11T11:34:57.000Z,robewers01@googlemail.com,"Sapindaceae Acer pseudoplatanus 10/10/2020",Sapindaceae,51.418171,-0.809393,614,5698605,652319,30U,Plant,9b7e7cc6-79c8-4627-b2d8-bba0f9cd0153_1602323008.jpg,,,"Acer pseudoplatanus","Sycamore maple",10/10/2020,Wild
1b2aa252-1639-4ec6-995c-91bb3d6b9ada,2020-10-10T09:38:54.434Z,2020-10-11T11:34:55.000Z,robewers01@googlemail.com,"Betulaceae Betula sp 10/10/2020",Betulaceae,51.419001,-0.812284,128,5698691,652116,30U,Plant,1b2aa252-1639-4ec6-995c-91bb3d6b9ada_1602322716.jpg,,,"Betula sp",,10/10/2020,Wild
0403a9b3-6dcf-4ab3-80f5-92cbce6df279,2020-10-10T09:35:48.015Z,2020-10-11T11:34:53.000Z,robewers01@googlemail.com,"Agaricaceae 10/10/2020",Agaricaceae,51.418936,-0.813244,44,5698682,652049,30U,Plant,0403a9b3-6dcf-4ab3-80f5-92cbce6df279_1602322509.jpg,,,,,10/10/2020,Wild
